date,dividend_receivable,market_value,total_cash,total_value,transaction_cost
2015-02-09,0,0.0,76142.615,76142.615,0.0
2015-02-10,0,0.0,76142.615,76142.615,0.0
2015-02-11,0,0.0,76142.615,76142.615,0.0
2015-02-12,0,0.0,76142.615,76142.615,0.0
2015-02-13,0,0.0,76142.615,76142.615,0.0
2015-02-16,0,0.0,76142.615,76142.615,0.0
2015-02-17,0,0.0,76142.615,76142.615,0.0
2015-02-25,0,0.0,76142.615,76142.615,0.0
2015-02-26,0,0.0,76142.615,76142.615,0.0
2015-02-27,0,0.0,76142.615,76142.615,0.0
2015-03-02,0,0.0,76142.615,76142.615,0.0
2015-03-03,0,0.0,76142.615,76142.615,0.0
2015-03-04,0,0.0,76142.615,76142.615,0.0
2015-03-05,0,0.0,76142.615,76142.615,0.0
2015-03-06,0,0.0,76142.615,76142.615,0.0
2015-03-09,0,0.0,76142.615,76142.615,0.0
2015-03-10,0,0.0,76142.615,76142.615,0.0
2015-03-11,0,0.0,76142.615,76142.615,0.0
2015-03-12,0,0.0,76142.615,76142.615,0.0
2015-03-13,0,0.0,76142.615,76142.615,0.0
2015-03-16,0,25939.69,48884.151,74823.841,21.789
2015-03-17,0,52599.68,21247.227,73846.907,43.881
2015-03-18,0,80767.26,-7043.928,73723.332,66.496
2015-03-19,0,107512.72,-35288.595,72224.125,89.074
2015-03-20,0,108991.96,-35288.595,73703.365,89.074
2015-03-23,0,111217.68,-35288.595,75929.085,89.074
2015-03-24,0,111245.4,-35288.595,75956.805,89.074
2015-03-25,0,110331.48,-35288.595,75042.885,89.074
2015-03-26,0,110600.0,-35288.595,75311.405,89.074
2015-03-27,0,111207.6,-35288.595,75919.005,89.074
2015-03-30,0,114469.04,-35288.595,79180.445,89.074
2015-03-31,0,113433.6,-35288.595,78145.005,89.074
2015-04-01,0,115469.2,-35288.595,80180.605,89.074
2015-04-02,0,115493.84,-35288.595,80205.245,89.074
2015-04-03,0,116775.12,-35288.595,81486.525,89.074
2015-04-07,0,119281.12,-35288.595,83992.525,89.074
2015-04-08,0,120282.4,-35288.595,84993.805,89.074
2015-04-09,0,119339.92,-35288.595,84051.325,89.074
2015-04-10,0,121643.76,-35288.595,86355.165,89.074
2015-04-13,0,123789.96,-35288.595,88501.365,89.074
2015-04-14,0,124269.04,-35288.595,88980.445,89.074
2015-04-15,0,122654.28,-35288.595,87365.685,89.074
2015-04-16,0,126379.4,-35288.595,91090.805,89.074
2015-04-17,0,128691.92,-35288.595,93403.325,89.074
2015-04-20,0,126613.76,-35288.595,91325.165,89.074
2015-04-21,0,129336.48,-35288.595,94047.885,89.074
2015-04-22,0,132714.68,-35288.595,97426.085,89.074
2015-04-23,0,132744.92,-35288.595,97456.325,89.074
2015-04-24,0,131673.92,-35288.595,96385.325,89.074
2015-04-27,0,134612.52,-35288.595,99323.925,89.074
2015-04-28,0,132772.08,-35288.595,97483.485,89.074
2015-04-29,0,133681.24,-35288.595,98392.645,89.074
2015-04-30,0,132996.92,-35288.595,97708.325,89.074
2015-05-04,0,134056.72,-35288.595,98768.125,89.074
2015-05-05,0,128711.52,-35288.595,93422.925,89.074
2015-05-06,0,127493.24,-35288.595,92204.645,89.074
2015-05-07,0,125162.52,-35288.595,89873.925,89.074
2015-05-08,0,127635.2,-35288.595,92346.605,89.074
2015-05-11,0,131334.84,-35288.595,96046.245,89.074
2015-05-12,0,132927.76,-35288.595,97639.165,89.074
2015-05-13,0,132116.32,-35288.595,96827.725,89.074
2015-05-14,0,131621.84,-35288.595,96333.245,89.074
2015-05-15,0,129289.16,-35288.595,94000.565,89.074
2015-05-18,0,128103.92,-35288.595,92815.325,89.074
2015-05-19,0,132474.16,-35288.595,97185.565,89.074
2015-05-20,0,133137.76,-35288.595,97849.165,89.074
2015-05-21,0,135547.44,-35288.595,100258.845,89.074
2015-05-22,0,138637.52,-35288.595,103348.925,89.074
2015-05-25,0,142786.0,-35288.595,107497.405,89.074
2015-05-26,0,145569.76,-35288.595,110281.165,89.074
2015-05-27,0,145080.04,-35288.595,109791.445,89.074
2015-05-28,0,135352.28,-35288.595,100063.685,89.074
2015-05-29,0,135543.24,-35288.595,100254.645,89.074
2015-06-01,0,142133.04,-35288.595,106844.445,89.074
2015-06-02,0,144532.36,-35288.595,109243.765,89.074
2015-06-03,0,144020.52,-35288.595,108731.925,89.074
2015-06-04,0,145079.76,-35288.595,109791.165,89.074
2015-06-05,0,146455.4,-35288.595,111166.805,89.074
2015-06-08,0,149905.0,-35288.595,114616.405,89.074
2015-06-09,0,148888.88,-35288.595,113600.285,89.074
2015-06-10,0,148655.08,-35288.595,113366.485,89.074
2015-06-11,0,148584.52,-35288.595,113295.925,89.074
2015-06-12,0,149383.36,-35288.595,114094.765,89.074
2015-06-15,0,146192.76,-35288.595,110904.165,89.074
2015-06-16,0,141814.96,-35288.595,106526.365,89.074
2015-06-17,0,143887.24,-35288.595,108598.645,89.074
2015-06-18,0,138055.4,-35288.595,102766.805,89.074
2015-06-19,0,0.0,87958.258,87958.258,0.0
2015-06-23,0,0.0,87958.258,87958.258,0.0
2015-06-24,0,0.0,87958.258,87958.258,0.0
2015-06-25,0,0.0,87958.258,87958.258,0.0
2015-06-26,0,0.0,87958.258,87958.258,0.0
2015-06-29,0,0.0,87958.258,87958.258,0.0
2015-06-30,0,0.0,87958.258,87958.258,0.0
2015-07-01,0,0.0,87958.258,87958.258,0.0
2015-07-02,0,0.0,87958.258,87958.258,0.0
2015-07-03,0,0.0,87958.258,87958.258,0.0
2015-07-06,0,0.0,87958.258,87958.258,0.0
2015-07-07,0,0.0,87958.258,87958.258,0.0
2015-07-08,0,0.0,87958.258,87958.258,0.0
2015-07-09,0,0.0,87958.258,87958.258,0.0
2015-07-10,0,0.0,87958.258,87958.258,0.0
2015-07-13,0,0.0,87958.258,87958.258,0.0
2015-07-14,0,0.0,87958.258,87958.258,0.0
2015-07-15,0,0.0,87958.258,87958.258,0.0
2015-07-16,0,0.0,87958.258,87958.258,0.0
2015-07-17,0,0.0,87958.258,87958.258,0.0
2015-07-20,0,0.0,87958.258,87958.258,0.0
2015-07-21,0,0.0,87958.258,87958.258,0.0
2015-07-22,0,0.0,87958.258,87958.258,0.0
2015-07-23,0,0.0,87958.258,87958.258,0.0
2015-07-24,0,0.0,87958.258,87958.258,0.0
2015-07-27,0,0.0,87958.258,87958.258,0.0
2015-07-28,0,0.0,87958.258,87958.258,0.0
2015-07-29,0,0.0,87958.258,87958.258,0.0
2015-07-30,0,0.0,87958.258,87958.258,0.0
2015-07-31,0,0.0,87958.258,87958.258,0.0
2015-08-03,0,0.0,87958.258,87958.258,0.0
2015-08-04,0,0.0,87958.258,87958.258,0.0
2015-08-05,0,0.0,87958.258,87958.258,0.0
2015-08-06,0,0.0,87958.258,87958.258,0.0
2015-08-07,0,0.0,87958.258,87958.258,0.0
2015-08-10,0,0.0,87958.258,87958.258,0.0
2015-08-11,0,0.0,87958.258,87958.258,0.0
2015-08-12,0,0.0,87958.258,87958.258,0.0
2015-08-13,0,0.0,87958.258,87958.258,0.0
2015-08-14,0,0.0,87958.258,87958.258,0.0
2015-08-17,0,0.0,87958.258,87958.258,0.0
2015-08-18,0,0.0,87958.258,87958.258,0.0
2015-08-19,0,0.0,87958.258,87958.258,0.0
2015-08-20,0,0.0,87958.258,87958.258,0.0
2015-08-21,0,0.0,87958.258,87958.258,0.0
2015-08-24,0,0.0,87958.258,87958.258,0.0
2015-08-25,0,0.0,87958.258,87958.258,0.0
2015-08-26,0,0.0,87958.258,87958.258,0.0
2015-08-27,0,0.0,87958.258,87958.258,0.0
2015-08-28,0,0.0,87958.258,87958.258,0.0
2015-08-31,0,0.0,87958.258,87958.258,0.0
2015-09-01,0,0.0,87958.258,87958.258,0.0
2015-09-02,0,0.0,87958.258,87958.258,0.0
2015-09-07,0,0.0,87958.258,87958.258,0.0
2015-09-08,0,0.0,87958.258,87958.258,0.0
2015-09-09,0,0.0,87958.258,87958.258,0.0
2015-09-10,0,0.0,87958.258,87958.258,0.0
2015-09-11,0,0.0,87958.258,87958.258,0.0
2015-09-14,0,0.0,87958.258,87958.258,0.0
2015-09-15,0,0.0,87958.258,87958.258,0.0
2015-09-16,0,0.0,87958.258,87958.258,0.0
2015-09-17,0,0.0,87958.258,87958.258,0.0
2015-09-18,0,0.0,87958.258,87958.258,0.0
2015-09-21,0,0.0,87958.258,87958.258,0.0
2015-09-22,0,0.0,87958.258,87958.258,0.0
2015-09-23,0,0.0,87958.258,87958.258,0.0
2015-09-24,0,0.0,87958.258,87958.258,0.0
2015-09-25,0,0.0,87958.258,87958.258,0.0
2015-09-28,0,0.0,87958.258,87958.258,0.0
2015-09-29,0,0.0,87958.258,87958.258,0.0
2015-09-30,0,0.0,87958.258,87958.258,0.0
2015-10-08,0,0.0,87958.258,87958.258,0.0
2015-10-09,0,0.0,87958.258,87958.258,0.0
2015-10-12,0,0.0,87958.258,87958.258,0.0
2015-10-13,0,0.0,87958.258,87958.258,0.0
2015-10-14,0,0.0,87958.258,87958.258,0.0
2015-10-15,0,0.0,87958.258,87958.258,0.0
2015-10-16,0,0.0,87958.258,87958.258,0.0
2015-10-19,0,0.0,87958.258,87958.258,0.0
2015-10-20,0,0.0,87958.258,87958.258,0.0
2015-10-21,0,0.0,87958.258,87958.258,0.0
2015-10-22,0,0.0,87958.258,87958.258,0.0
2015-10-23,0,0.0,87958.258,87958.258,0.0
2015-10-26,0,0.0,87958.258,87958.258,0.0
2015-10-27,0,0.0,87958.258,87958.258,0.0
2015-10-28,0,0.0,87958.258,87958.258,0.0
2015-10-29,0,0.0,87958.258,87958.258,0.0
2015-10-30,0,0.0,87958.258,87958.258,0.0
2015-11-02,0,0.0,87958.258,87958.258,0.0
2015-11-03,0,0.0,87958.258,87958.258,0.0
2015-11-04,0,0.0,87958.258,87958.258,0.0
2015-11-05,0,0.0,87958.258,87958.258,0.0
2015-11-06,0,0.0,87958.258,87958.258,0.0
2015-11-09,0,0.0,87958.258,87958.258,0.0
2015-11-10,0,0.0,87958.258,87958.258,0.0
2015-11-11,0,0.0,87958.258,87958.258,0.0
2015-11-12,0,0.0,87958.258,87958.258,0.0
2015-11-13,0,0.0,87958.258,87958.258,0.0
2015-11-16,0,0.0,87958.258,87958.258,0.0
2015-11-17,0,0.0,87958.258,87958.258,0.0
2015-11-18,0,0.0,87958.258,87958.258,0.0
2015-11-19,0,0.0,87958.258,87958.258,0.0
2015-11-20,0,0.0,87958.258,87958.258,0.0
2015-11-23,0,0.0,87958.258,87958.258,0.0
2015-11-24,0,0.0,87958.258,87958.258,0.0
2015-11-25,0,0.0,87958.258,87958.258,0.0
2015-11-26,0,0.0,87958.258,87958.258,0.0
2015-11-27,0,0.0,87958.258,87958.258,0.0
2015-11-30,0,0.0,87958.258,87958.258,0.0
2015-12-01,0,0.0,87958.258,87958.258,0.0
2015-12-02,0,0.0,87958.258,87958.258,0.0
2015-12-03,0,0.0,87958.258,87958.258,0.0
2015-12-04,0,0.0,87958.258,87958.258,0.0
2015-12-07,0,0.0,87958.258,87958.258,0.0
2015-12-08,0,0.0,87958.258,87958.258,0.0
2015-12-09,0,0.0,87958.258,87958.258,0.0
2015-12-10,0,0.0,87958.258,87958.258,0.0
2015-12-11,0,0.0,87958.258,87958.258,0.0
2015-12-14,0,0.0,87958.258,87958.258,0.0
2015-12-15,0,0.0,87958.258,87958.258,0.0
2015-12-16,0,0.0,87958.258,87958.258,0.0
2015-12-17,0,0.0,87958.258,87958.258,0.0
2015-12-18,0,0.0,87958.258,87958.258,0.0
2015-12-21,0,0.0,87958.258,87958.258,0.0
2015-12-22,0,0.0,87958.258,87958.258,0.0
2015-12-23,0,0.0,87958.258,87958.258,0.0
2015-12-24,0,0.0,87958.258,87958.258,0.0
2015-12-25,0,0.0,87958.258,87958.258,0.0
2015-12-28,0,0.0,87958.258,87958.258,0.0
2015-12-29,0,0.0,87958.258,87958.258,0.0
2015-12-30,0,0.0,87958.258,87958.258,0.0
2015-12-31,0,0.0,87958.258,87958.258,0.0
2016-01-04,0,0.0,87958.258,87958.258,0.0
2016-01-05,0,0.0,87958.258,87958.258,0.0
2016-01-06,0,0.0,87958.258,87958.258,0.0
2016-01-07,0,0.0,87958.258,87958.258,0.0
2016-01-08,0,0.0,87958.258,87958.258,0.0
2016-01-11,0,0.0,87958.258,87958.258,0.0
2016-01-12,0,0.0,87958.258,87958.258,0.0
2016-01-13,0,0.0,87958.258,87958.258,0.0
2016-01-14,0,0.0,87958.258,87958.258,0.0
2016-01-15,0,0.0,87958.258,87958.258,0.0
2016-01-18,0,0.0,87958.258,87958.258,0.0
2016-01-19,0,0.0,87958.258,87958.258,0.0
2016-01-20,0,0.0,87958.258,87958.258,0.0
2016-01-21,0,0.0,87958.258,87958.258,0.0
2016-01-22,0,0.0,87958.258,87958.258,0.0
2016-01-25,0,0.0,87958.258,87958.258,0.0
2016-01-26,0,0.0,87958.258,87958.258,0.0
2016-01-27,0,0.0,87958.258,87958.258,0.0
2016-01-28,0,0.0,87958.258,87958.258,0.0
2016-01-29,0,0.0,87958.258,87958.258,0.0
2016-02-01,0,0.0,87958.258,87958.258,0.0
2016-02-02,0,0.0,87958.258,87958.258,0.0
2016-02-03,0,0.0,87958.258,87958.258,0.0
2016-02-04,0,0.0,87958.258,87958.258,0.0
2016-02-05,0,0.0,87958.258,87958.258,0.0
2016-02-15,0,0.0,87958.258,87958.258,0.0
2016-02-16,0,0.0,87958.258,87958.258,0.0
2016-02-17,0,0.0,87958.258,87958.258,0.0
2016-02-18,0,0.0,87958.258,87958.258,0.0
2016-02-19,0,0.0,87958.258,87958.258,0.0
2016-02-22,0,0.0,87958.258,87958.258,0.0
2016-02-23,0,0.0,87958.258,87958.258,0.0
2016-02-24,0,0.0,87958.258,87958.258,0.0
2016-02-25,0,0.0,87958.258,87958.258,0.0
2016-02-26,0,0.0,87958.258,87958.258,0.0
2016-02-29,0,0.0,87958.258,87958.258,0.0
2016-03-01,0,0.0,87958.258,87958.258,0.0
2016-03-02,0,0.0,87958.258,87958.258,0.0
2016-03-03,0,0.0,87958.258,87958.258,0.0
2016-03-04,0,0.0,87958.258,87958.258,0.0
2016-03-07,0,0.0,87958.258,87958.258,0.0
2016-03-08,0,0.0,87958.258,87958.258,0.0
2016-03-09,0,0.0,87958.258,87958.258,0.0
2016-03-10,0,0.0,87958.258,87958.258,0.0
2016-03-11,0,0.0,87958.258,87958.258,0.0
2016-03-14,0,0.0,87958.258,87958.258,0.0
2016-03-15,0,0.0,87958.258,87958.258,0.0
2016-03-16,0,0.0,87958.258,87958.258,0.0
2016-03-17,0,0.0,87958.258,87958.258,0.0
2016-03-18,0,0.0,87958.258,87958.258,0.0
2016-03-21,0,0.0,87958.258,87958.258,0.0
2016-03-22,0,0.0,87958.258,87958.258,0.0
2016-03-23,0,0.0,87958.258,87958.258,0.0
2016-03-24,0,0.0,87958.258,87958.258,0.0
2016-03-25,0,0.0,87958.258,87958.258,0.0
2016-03-28,0,0.0,87958.258,87958.258,0.0
2016-03-29,0,0.0,87958.258,87958.258,0.0
2016-03-30,0,0.0,87958.258,87958.258,0.0
2016-03-31,0,0.0,87958.258,87958.258,0.0
2016-04-01,0,0.0,87958.258,87958.258,0.0
2016-04-05,0,0.0,87958.258,87958.258,0.0
2016-04-06,0,0.0,87958.258,87958.258,0.0
2016-04-07,0,0.0,87958.258,87958.258,0.0
2016-04-08,0,0.0,87958.258,87958.258,0.0
2016-04-11,0,0.0,87958.258,87958.258,0.0
2016-04-12,0,0.0,87958.258,87958.258,0.0
2016-04-13,0,0.0,87958.258,87958.258,0.0
2016-04-14,0,0.0,87958.258,87958.258,0.0
2016-04-15,0,0.0,87958.258,87958.258,0.0
2016-04-18,0,0.0,87958.258,87958.258,0.0
2016-04-19,0,0.0,87958.258,87958.258,0.0
2016-04-20,0,0.0,87958.258,87958.258,0.0
2016-04-21,0,0.0,87958.258,87958.258,0.0
2016-04-22,0,0.0,87958.258,87958.258,0.0
2016-04-25,0,0.0,87958.258,87958.258,0.0
2016-04-26,0,0.0,87958.258,87958.258,0.0
2016-04-27,0,0.0,87958.258,87958.258,0.0
2016-04-28,0,0.0,87958.258,87958.258,0.0
2016-04-29,0,0.0,87958.258,87958.258,0.0
2016-05-03,0,0.0,87958.258,87958.258,0.0
2016-05-04,0,0.0,87958.258,87958.258,0.0
2016-05-05,0,0.0,87958.258,87958.258,0.0
2016-05-06,0,0.0,87958.258,87958.258,0.0
2016-05-09,0,0.0,87958.258,87958.258,0.0
2016-05-10,0,0.0,87958.258,87958.258,0.0
2016-05-11,0,0.0,87958.258,87958.258,0.0
2016-05-12,0,0.0,87958.258,87958.258,0.0
2016-05-13,0,0.0,87958.258,87958.258,0.0
2016-05-16,0,0.0,87958.258,87958.258,0.0
2016-05-17,0,0.0,87958.258,87958.258,0.0
2016-05-18,0,0.0,87958.258,87958.258,0.0
2016-05-19,0,0.0,87958.258,87958.258,0.0
2016-05-20,0,0.0,87958.258,87958.258,0.0
2016-05-23,0,0.0,87958.258,87958.258,0.0
2016-05-24,0,0.0,87958.258,87958.258,0.0
2016-05-25,0,0.0,87958.258,87958.258,0.0
2016-05-26,0,0.0,87958.258,87958.258,0.0
2016-05-27,0,0.0,87958.258,87958.258,0.0
2016-05-30,0,0.0,87958.258,87958.258,0.0
2016-05-31,0,0.0,87958.258,87958.258,0.0
2016-06-01,0,0.0,87958.258,87958.258,0.0
2016-06-02,0,0.0,87958.258,87958.258,0.0
2016-06-03,0,0.0,87958.258,87958.258,0.0
2016-06-06,0,0.0,87958.258,87958.258,0.0
2016-06-07,0,0.0,87958.258,87958.258,0.0
2016-06-08,0,0.0,87958.258,87958.258,0.0
2016-06-13,0,0.0,87958.258,87958.258,0.0
2016-06-14,0,0.0,87958.258,87958.258,0.0
2016-06-15,0,0.0,87958.258,87958.258,0.0
2016-06-16,0,0.0,87958.258,87958.258,0.0
2016-06-17,0,0.0,87958.258,87958.258,0.0
2016-06-20,0,0.0,87958.258,87958.258,0.0
2016-06-21,0,0.0,87958.258,87958.258,0.0
2016-06-22,0,0.0,87958.258,87958.258,0.0
2016-06-23,0,0.0,87958.258,87958.258,0.0
2016-06-24,0,0.0,87958.258,87958.258,0.0
2016-06-27,0,0.0,87958.258,87958.258,0.0
2016-06-28,0,0.0,87958.258,87958.258,0.0
2016-06-29,0,0.0,87958.258,87958.258,0.0
2016-06-30,0,0.0,87958.258,87958.258,0.0
2016-07-01,0,0.0,87958.258,87958.258,0.0
2016-07-04,0,0.0,87958.258,87958.258,0.0
2016-07-05,0,0.0,87958.258,87958.258,0.0
2016-07-06,0,0.0,87958.258,87958.258,0.0
2016-07-07,0,0.0,87958.258,87958.258,0.0
2016-07-08,0,0.0,87958.258,87958.258,0.0
2016-07-11,0,0.0,87958.258,87958.258,0.0
2016-07-12,0,52370.88,32924.843,85295.723,43.992
2016-07-13,0,52525.92,32924.843,85450.763,43.992
2016-07-14,0,52428.16,32924.843,85353.003,43.992
2016-07-15,0,52420.48,32924.843,85345.323,43.992
2016-07-18,0,52192.32,32924.843,85117.163,43.992
2016-07-19,0,51971.68,32924.843,84896.523,43.992
2016-07-20,0,51801.76,32924.843,84726.603,43.992
2016-07-21,0,52040.32,32924.843,84965.163,43.992
2016-07-22,0,51602.56,32924.843,84527.403,43.992
2016-07-25,0,51694.08,32924.843,84618.923,43.992
2016-07-26,0,52313.44,32924.843,85238.283,43.992
2016-07-27,0,51491.84,32924.843,84416.683,43.992
2016-07-28,0,51538.24,32924.843,84463.083,43.992
2016-07-29,0,51262.88,32924.843,84187.723,43.992
2016-08-01,0,50828.96,32924.843,83753.803,43.992
2016-08-02,0,51024.8,32924.843,83949.643,43.992
2016-08-03,0,51096.16,32924.843,84021.003,43.992
2016-08-04,0,51220.64,32924.843,84145.483,43.992
2016-08-05,0,51281.76,32924.843,84206.603,43.992
2016-08-08,0,51746.88,32924.843,84671.723,43.992
2016-08-09,0,52111.68,32924.843,85036.523,43.992
2016-08-10,0,51893.44,32924.843,84818.283,43.992
2016-08-11,0,51733.76,32924.843,84658.603,43.992
2016-08-12,0,52707.68,32924.843,85632.523,43.992
2016-08-15,0,54294.72,32924.843,87219.563,43.992
2016-08-16,0,54052.0,32924.843,86976.843,43.992
2016-08-17,0,53968.8,32924.843,86893.643,43.992
2016-08-18,0,53831.84,32924.843,86756.683,43.992
2016-08-19,0,53840.32,32924.843,86765.163,43.992
2016-08-22,0,53388.64,32924.843,86313.483,43.992
2016-08-23,0,53469.28,32924.843,86394.123,43.992
2016-08-24,0,53277.76,32924.843,86202.603,43.992
2016-08-25,0,52943.52,32924.843,85868.363,43.992
2016-08-26,0,52913.44,32924.843,85838.283,43.992
2016-08-29,0,52924.48,32924.843,85849.323,43.992
2016-08-30,0,52991.84,32924.843,85916.683,43.992
2016-08-31,0,53244.64,32924.843,86169.483,43.992
2016-09-01,0,52825.28,32924.843,85750.123,43.992
2016-09-02,0,53025.76,32924.843,85950.603,43.992
2016-09-05,0,53114.88,32924.843,86039.723,43.992
2016-09-06,0,53482.08,32924.843,86406.923,43.992
2016-09-07,0,53453.12,32924.843,86377.963,43.992
2016-09-08,0,53432.96,32924.843,86357.803,43.992
2016-09-09,0,53088.64,32924.843,86013.483,43.992
2016-09-12,0,0.0,82476.69,82476.69,0.0
2016-09-13,0,0.0,82476.69,82476.69,0.0
2016-09-14,0,0.0,82476.69,82476.69,0.0
2016-09-19,0,0.0,82476.69,82476.69,0.0
2016-09-20,0,0.0,82476.69,82476.69,0.0
2016-09-21,0,0.0,82476.69,82476.69,0.0
2016-09-22,0,0.0,82476.69,82476.69,0.0
2016-09-23,0,0.0,82476.69,82476.69,0.0
2016-09-26,0,0.0,82476.69,82476.69,0.0
2016-09-27,0,0.0,82476.69,82476.69,0.0
2016-09-28,0,0.0,82476.69,82476.69,0.0
2016-09-29,0,0.0,82476.69,82476.69,0.0
2016-09-30,0,0.0,82476.69,82476.69,0.0
2016-10-10,0,0.0,82476.69,82476.69,0.0
2016-10-11,0,0.0,82476.69,82476.69,0.0
2016-10-12,0,0.0,82476.69,82476.69,0.0
2016-10-13,0,0.0,82476.69,82476.69,0.0
2016-10-14,0,0.0,82476.69,82476.69,0.0
2016-10-17,0,0.0,82476.69,82476.69,0.0
2016-10-18,0,0.0,82476.69,82476.69,0.0
2016-10-19,0,0.0,82476.69,82476.69,0.0
2016-10-20,0,0.0,82476.69,82476.69,0.0
2016-10-21,0,0.0,82476.69,82476.69,0.0
2016-10-24,0,0.0,82476.69,82476.69,0.0
2016-10-25,0,0.0,82476.69,82476.69,0.0
2016-10-26,0,0.0,82476.69,82476.69,0.0
2016-10-27,0,0.0,82476.69,82476.69,0.0
2016-10-28,0,0.0,82476.69,82476.69,0.0
2016-10-31,0,0.0,82476.69,82476.69,0.0
2016-11-01,0,0.0,82476.69,82476.69,0.0
2016-11-02,0,0.0,82476.69,82476.69,0.0
2016-11-03,0,0.0,82476.69,82476.69,0.0
2016-11-04,0,0.0,82476.69,82476.69,0.0
2016-11-07,0,0.0,82476.69,82476.69,0.0
2016-11-08,0,0.0,82476.69,82476.69,0.0
2016-11-09,0,0.0,82476.69,82476.69,0.0
2016-11-10,0,0.0,82476.69,82476.69,0.0
2016-11-11,0,71761.62,7066.709,78828.329,60.28
2016-11-14,0,72035.25,7066.709,79101.959,60.28
2016-11-15,0,72027.27,7066.709,79093.979,60.28
2016-11-16,0,72021.39,7066.709,79088.099,60.28
2016-11-17,0,72167.34,7066.709,79234.049,60.28
2016-11-18,0,71766.66,7066.709,78833.369,60.28
2016-11-21,0,72263.31,7066.709,79330.019,60.28
2016-11-22,0,72835.56,7066.709,79902.269,60.28
2016-11-23,0,72969.33,7066.709,80036.039,60.28
2016-11-24,0,73263.54,7066.709,80330.249,60.28
2016-11-25,0,73947.3,7066.709,81014.009,60.28
2016-11-28,0,74236.68,7066.709,81303.389,60.28
2016-11-29,0,74844.84,7066.709,81911.549,60.28
2016-11-30,0,74298.0,7066.709,81364.709,60.28
2016-12-01,0,74865.84,7066.709,81932.549,60.28
2016-12-02,0,74107.95,7066.709,81174.659,60.28
2016-12-05,0,72857.61,7066.709,79924.319,60.28
2016-12-06,0,72642.15,7066.709,79708.859,60.28
2016-12-07,0,72990.75,7066.709,80057.459,60.28
2016-12-08,0,72872.94,7066.709,79939.649,60.28
2016-12-09,0,73367.7,7066.709,80434.409,60.28
2016-12-12,0,71592.78,7066.709,78659.489,60.28
2016-12-13,0,71505.84,7066.709,78572.549,60.28
2016-12-14,0,70957.95,7066.709,78024.659,60.28
2016-12-15,0,0.0,73654.974,73654.974,0.0
2016-12-16,0,0.0,73654.974,73654.974,0.0
2016-12-19,0,0.0,73654.974,73654.974,0.0
2016-12-20,0,0.0,73654.974,73654.974,0.0
2016-12-21,0,0.0,73654.974,73654.974,0.0
2016-12-22,0,0.0,73654.974,73654.974,0.0
2016-12-23,0,0.0,73654.974,73654.974,0.0
2016-12-26,0,0.0,73654.974,73654.974,0.0
2016-12-27,0,0.0,73654.974,73654.974,0.0
2016-12-28,0,0.0,73654.974,73654.974,0.0
2016-12-29,0,0.0,73654.974,73654.974,0.0
2016-12-30,0,0.0,73654.974,73654.974,0.0
